#,word,score,origin,syllables,best_synonym,best_synonym_score,synonym_wins,synonym_improvement,pos,articulations,three_plus_syllables,stress_on_first,uses_m,uses_l,uses_good_consonants,no_weak_consonants,three_manners_of_articulation,short_vowels_only,front_vowels_first,low_vowels_first
8064,grave,40,Middle English,2,solemn,70,TRUE,30,NN,NON_SIBILANT_FRICATIVE|APPROXIMANT|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
8134,defeat,20,French,2,overcome,50,TRUE,30,NN,NON_SIBILANT_FRICATIVE|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
8183,shame,20,Old English,1,ignominy,50,TRUE,30,NN,SIBILANT_FRICATIVE|NASAL,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
8199,genius,40,Latin,3,champion,70,TRUE,30,NN,SIBILANT_FRICATIVE|SIBILANT_AFFRICATE|NASAL|APPROXIMANT,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
8207,barely,50,English,2,scantily,80,TRUE,30,RB,LATERAL_APPROXIMANT|APPROXIMANT|STOP,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
8268,sheer,30,Old Norse,1,gossamer,60,TRUE,30,NN,SIBILANT_FRICATIVE|APPROXIMANT,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
8274,bind,20,English,1,bandage,50,TRUE,30,NN,NASAL|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
8382,renew,20,English,2,reincarnate,50,TRUE,30,NN,NASAL|APPROXIMANT,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
8523,shaft,50,Old English,1,slam,80,TRUE,30,NN,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
8524,lean,40,Middle English,1,slant,70,TRUE,30,NN,LATERAL_APPROXIMANT|NASAL,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
8556,excuse,20,Middle English,2,exempt,50,TRUE,30,NN,SIBILANT_FRICATIVE|APPROXIMANT|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
8583,gore,30,Old English,2,panel,60,TRUE,30,NN,APPROXIMANT|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
8594,courage,20,Old French,2,bravery,50,TRUE,30,NN,SIBILANT_AFFRICATE|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
8671,pillow,20,Middle English,2,rest,50,TRUE,30,NN,LATERAL_APPROXIMANT|STOP,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8718,undo,20,English,2,loosen,50,TRUE,30,NN,NASAL|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
8727,halo,20,Latin,2,nimbus,50,TRUE,30,NN,LATERAL_APPROXIMANT,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8730,parental,40,Latin,3,maternal,70,TRUE,30,NN,NASAL|LATERAL_APPROXIMANT|STOP,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
8774,ballot,50,Italian,2,balloting,80,TRUE,30,NN,LATERAL_APPROXIMANT|STOP,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
8870,weed,20,Old English,1,grass,50,TRUE,30,NN,STOP|APPROXIMANT,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
8896,dock,30,Middle English,1,sorrel,60,TRUE,30,NN,STOP,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
8950,inquire,20,Latin,2,ask,50,TRUE,30,NN,NASAL|APPROXIMANT|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
9000,breach,30,Middle English,1,violate,60,TRUE,30,NN,SIBILANT_AFFRICATE|APPROXIMANT|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
9216,keen,30,Middle English,1,lament,60,TRUE,30,NN,NASAL|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
9348,continuously,40,English,5,endlessly,70,TRUE,30,RB,SIBILANT_FRICATIVE|APPROXIMANT|NASAL|LATERAL_APPROXIMANT|STOP,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
9404,bloody,30,Old English,2,damn,60,TRUE,30,NN,LATERAL_APPROXIMANT|STOP,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
9415,annoying,20,English,3,pestering,50,TRUE,30,VBG,NASAL,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
9452,concord,40,French,2,lexington,70,TRUE,30,NN,NASAL|APPROXIMANT|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
9523,bloom,30,Old English,1,blossom,60,TRUE,30,NN,NASAL|LATERAL_APPROXIMANT|STOP,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
9565,hollow,20,Middle English,2,excavate,50,TRUE,30,NN,LATERAL_APPROXIMANT,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9579,backing,40,English,2,patronage,70,TRUE,30,NN,NASAL|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
9590,orbit,30,Latin,2,compass,60,TRUE,30,NN,STOP|APPROXIMANT,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
9599,circus,30,Latin,2,carnival,60,TRUE,30,NN,SIBILANT_FRICATIVE|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
9695,ware,30,Old English,1,merchandise,60,TRUE,30,NN,APPROXIMANT,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
9699,badly,40,English,2,seriously,70,TRUE,30,RB,LATERAL_APPROXIMANT|STOP,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
9767,forge,30,Old French,1,formulate,60,TRUE,30,NN,NON_SIBILANT_FRICATIVE|SIBILANT_AFFRICATE|APPROXIMANT,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
9801,whore,20,Old English,1,harlot,50,TRUE,30,NN,APPROXIMANT,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
9887,corpus,40,Latin,2,principal,70,TRUE,30,NN,SIBILANT_FRICATIVE|APPROXIMANT|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
9931,knit,40,Middle English,1,rumple,70,TRUE,30,NN,NASAL|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
9996,arbor,20,Middle English,2,spindle,50,TRUE,30,NN,STOP|APPROXIMANT,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
25,have,30,Middle English,1,let,50,TRUE,20,VB,NON_SIBILANT_FRICATIVE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
26,new,20,Middle English,1,modern,40,TRUE,20,JJ,NASAL,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
41,free,20,Middle English,1,gratuitous,40,TRUE,20,JJ,NON_SIBILANT_FRICATIVE|APPROXIMANT,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
63,see,30,Middle English,1,realize,50,TRUE,20,VB,SIBILANT_FRICATIVE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
65,so,20,Middle English,1,therefore,40,TRUE,20,RB,SIBILANT_FRICATIVE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
82,first,20,Middle English,1,firstly,40,TRUE,20,RB,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
101,date,30,French,1,engagement,50,TRUE,20,NN,STOP,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
107,name,40,Middle English,1,list,60,TRUE,20,NN,NASAL,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
116,health,30,Middle English,1,wellness,50,TRUE,20,NN,NON_SIBILANT_FRICATIVE|LATERAL_APPROXIMANT,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
131,make,40,Middle English,1,establish,60,TRUE,20,VB,NASAL|STOP,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
155,video,40,Latin,3,television,60,TRUE,20,NN,NON_SIBILANT_FRICATIVE|STOP,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
161,public,40,Anglo-Norman,2,populace,60,TRUE,20,NN,LATERAL_APPROXIMANT|STOP,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
164,school,40,Middle English,1,cultivate,60,TRUE,20,NN,SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|STOP,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
175,book,20,Middle English,1,script,40,TRUE,20,NN,STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
195,full,20,Old English,1,total,40,TRUE,20,JJ,NON_SIBILANT_FRICATIVE|LATERAL_APPROXIMANT,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
211,real,50,Old French,2,tangible,70,TRUE,20,JJ,LATERAL_APPROXIMANT|APPROXIMANT,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
240,office,30,Anglo-Norman,2,function,50,TRUE,20,NN,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
241,education,30,Latin,4,instruction,50,TRUE,20,NN,SIBILANT_FRICATIVE|SIBILANT_AFFRICATE|NASAL|STOP,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
266,code,20,French,1,codification,40,TRUE,20,NN,STOP,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
279,sign,30,Old French,1,mansion,50,TRUE,20,NN,SIBILANT_FRICATIVE|NASAL,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
284,technology,40,Ancient Greek,4,engineering,60,TRUE,20,NN,SIBILANT_AFFRICATE|NASAL|LATERAL_APPROXIMANT|STOP,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
298,security,30,Middle English,4,protection,50,TRUE,20,NN,SIBILANT_FRICATIVE|APPROXIMANT|STOP,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
304,game,20,Middle English,1,lame,40,TRUE,20,NN,NASAL|STOP,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
310,down,30,Old English,1,downwardly,50,TRUE,20,RB,NASAL|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
315,place,40,Middle English,1,localize,60,TRUE,20,NN,SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|STOP,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
333,water,20,Middle English,2,irrigate,40,TRUE,20,NN,STOP|APPROXIMANT,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
345,location,40,Latin,3,emplacement,60,TRUE,20,NN,SIBILANT_FRICATIVE|NASAL|LATERAL_APPROXIMANT|STOP,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
351,rate,30,Middle English,1,rank,50,TRUE,20,NN,STOP|APPROXIMANT,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
369,love,30,Middle English,1,passion,50,TRUE,20,NN,NON_SIBILANT_FRICATIVE|LATERAL_APPROXIMANT,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
370,old,30,Middle English,1,previous,50,TRUE,20,JJ,LATERAL_APPROXIMANT|STOP,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
373,call,40,Middle English,1,address,60,TRUE,20,NN,LATERAL_APPROXIMANT|STOP,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
394,content,30,Old French,2,message,50,TRUE,20,NN,NASAL|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
396,private,40,Latin,2,individual,60,TRUE,20,JJ,NON_SIBILANT_FRICATIVE|APPROXIMANT|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
413,card,30,Middle English,1,lineup,50,TRUE,20,NN,APPROXIMANT|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
421,press,40,Middle English,1,insistence,60,TRUE,20,NN,SIBILANT_FRICATIVE|APPROXIMANT|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
423,learn,30,Old English,1,determine,50,TRUE,20,NN,LATERAL_APPROXIMANT|NASAL,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
430,process,30,Old French,2,litigate,50,TRUE,20,NN,SIBILANT_FRICATIVE|APPROXIMANT|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
443,west,40,Old English,1,occident,60,TRUE,20,NN,SIBILANT_FRICATIVE|STOP|APPROXIMANT,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
450,box,20,Old English,1,package,40,TRUE,20,NN,SIBILANT_FRICATIVE|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
461,large,40,Middle English,1,magnanimous,60,TRUE,20,JJ,SIBILANT_AFFRICATE|LATERAL_APPROXIMANT|APPROXIMANT,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
501,test,40,Old French,1,trial,60,TRUE,20,NN,SIBILANT_FRICATIVE|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
508,application,50,Latin,4,diligence,70,TRUE,20,NN,SIBILANT_FRICATIVE|NASAL|LATERAL_APPROXIMANT|STOP,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
510,staff,50,Old English,1,faculty,70,TRUE,20,NN,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
523,topic,20,Latin,2,matter,40,TRUE,20,NN,STOP,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
550,side,30,Old English,1,position,50,TRUE,20,NN,SIBILANT_FRICATIVE|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
551,act,50,Old French,1,enactment,70,TRUE,20,NN,STOP,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
561,language,50,Middle English,2,lyric,70,TRUE,20,NN,APPROXIMANT|LATERAL_APPROXIMANT|NASAL|STOP|SIBILANT_AFFRICATE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
581,club,40,Middle English,1,bludgeon,60,TRUE,20,NN,LATERAL_APPROXIMANT|STOP,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
593,night,30,Middle English,1,nighttime,50,TRUE,20,NN,NASAL|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
613,write,30,Middle English,1,spell,50,TRUE,20,NN,STOP|APPROXIMANT,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
640,future,20,Latin,2,hereafter,40,TRUE,20,NN,NON_SIBILANT_FRICATIVE|SIBILANT_AFFRICATE|APPROXIMANT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
644,sun,40,Middle English,1,sunlight,60,TRUE,20,NN,SIBILANT_FRICATIVE|NASAL,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
659,share,30,Middle English,1,parcel,50,TRUE,20,NN,SIBILANT_FRICATIVE|APPROXIMANT,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
665,reference,40,English,3,address,60,TRUE,20,NN,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|NASAL|APPROXIMANT,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
674,popular,50,Latin,3,democratic,70,TRUE,20,JJ,LATERAL_APPROXIMANT|APPROXIMANT|STOP,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
675,term,30,Middle English,1,condition,50,TRUE,20,NN,NASAL|STOP,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
676,film,50,Middle English,1,cinema,70,TRUE,20,NN,NON_SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|NASAL,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
688,notice,40,Latin,2,acknowledge,60,TRUE,20,NN,SIBILANT_FRICATIVE|NASAL|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
695,color,40,Middle English,2,vividness,60,TRUE,20,NN,LATERAL_APPROXIMANT|STOP,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
704,once,40,Middle English,1,formerly,60,TRUE,20,RB,SIBILANT_FRICATIVE|NASAL|APPROXIMANT,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
710,society,40,Old French,4,companionship,60,TRUE,20,NN,SIBILANT_FRICATIVE|STOP,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
732,green,30,Middle English,1,gullible,50,TRUE,20,JJ,NASAL|APPROXIMANT|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
745,short,30,Middle English,1,little,50,TRUE,20,JJ,SIBILANT_FRICATIVE|STOP|APPROXIMANT,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
754,director,30,English,3,manager,50,TRUE,20,NN,STOP,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
755,daily,50,Middle English,2,casual,70,TRUE,20,JJ,LATERAL_APPROXIMANT|STOP,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
770,weather,10,Old English,2,brave,30,TRUE,20,NN,FRICATIVE|APPROXIMANT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
773,average,30,Old French,3,ordinary,50,TRUE,20,JJ,NON_SIBILANT_FRICATIVE|SIBILANT_AFFRICATE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
776,window,30,Middle English,2,windowpane,50,TRUE,20,NN,NASAL|STOP|APPROXIMANT,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
798,ever,10,Middle English,2,always,30,TRUE,20,RB,NON_SIBILANT_FRICATIVE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
834,third,10,Old English,1,tertiary,30,TRUE,20,JJ,NON_SIBILANT_FRICATIVE|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
840,bad,40,Middle English,1,speculative,60,TRUE,20,JJ,STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
898,error,30,Middle English,2,mistake,50,TRUE,20,NN,APPROXIMANT,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
929,step,30,Old English,1,stair,50,TRUE,20,NN,SIBILANT_FRICATIVE|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
947,corporate,30,Latin,3,corporal,50,TRUE,20,JJ,APPROXIMANT|STOP,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
951,purchase,30,Middle English,2,leverage,50,TRUE,20,NN,SIBILANT_FRICATIVE|SIBILANT_AFFRICATE|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
953,active,40,Middle English,2,dynamic,60,TRUE,20,JJ,NON_SIBILANT_FRICATIVE|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
966,death,30,Middle English,1,destruction,50,TRUE,20,NN,NON_SIBILANT_FRICATIVE|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1000,stay,30,Middle English,1,rest,50,TRUE,20,NN,SIBILANT_FRICATIVE|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
1011,king,30,Middle English,1,rex,50,TRUE,20,NN,NASAL|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1014,activity,30,Middle French,4,action,50,TRUE,20,NN,NON_SIBILANT_FRICATIVE|STOP,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1027,commission,60,Latin,3,committal,80,TRUE,20,NN,SIBILANT_FRICATIVE|NASAL|STOP,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
1040,administration,50,Middle English,5,establishment,70,TRUE,20,NN,SIBILANT_FRICATIVE|NASAL|APPROXIMANT|STOP,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
1049,exchange,30,Middle English,2,commutation,50,TRUE,20,NN,SIBILANT_FRICATIVE|SIBILANT_AFFRICATE|NASAL|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
1055,continue,30,Middle French,3,extend,50,TRUE,20,NN,NASAL|APPROXIMANT|STOP,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1059,season,20,Middle English,2,harden,40,TRUE,20,NN,SIBILANT_FRICATIVE|NASAL,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1066,condition,50,Latin,3,discipline,70,TRUE,20,NN,SIBILANT_FRICATIVE|NASAL|STOP,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
1081,volume,40,Old French,2,mass,60,TRUE,20,NN,NON_SIBILANT_FRICATIVE|NASAL|LATERAL_APPROXIMANT|APPROXIMANT,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1092,role,30,French,1,character,50,TRUE,20,NN,LATERAL_APPROXIMANT|APPROXIMANT,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1098,nothing,30,English,2,nil,50,TRUE,20,NN,NON_SIBILANT_FRICATIVE|NASAL,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1112,particular,40,Anglo-Norman,4,especial,60,TRUE,20,JJ,LATERAL_APPROXIMANT|APPROXIMANT|STOP,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1134,woman,40,Middle English,2,womanhood,60,TRUE,20,NN,NASAL|APPROXIMANT,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1146,division,50,Latin,3,class,70,TRUE,20,NN,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|NASAL|STOP,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1147,coming,40,English,2,upcoming,60,TRUE,20,VBG,NASAL|STOP,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1175,lead,50,Middle English,1,principal,70,TRUE,20,NN,LATERAL_APPROXIMANT|STOP,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1193,letter,40,English,2,missive,60,TRUE,20,NN,LATERAL_APPROXIMANT|STOP,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1198,structure,30,French,2,construction,50,TRUE,20,NN,SIBILANT_FRICATIVE|SIBILANT_AFFRICATE|APPROXIMANT|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1201,allow,30,Middle English,2,let,50,TRUE,20,VB,LATERAL_APPROXIMANT,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1206,wed,30,Old English,1,marry,50,TRUE,20,NN,STOP|APPROXIMANT,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
